Media de tiempos de Espera TS - Time Series Histogram
procesed = 11549
mean = 14944.1	variance = 6.37775e+07	sd = 7986.08
minX = 30	maxX = 28800
 4735.09   20.2277
 4765.06   20.0882
 4795.03   20.0882
    4825   20.0882
 4854.97   19.9506
 4884.94   19.9506
 4914.91    19.681
 4944.88   19.4185
 4974.84   19.3463
 5004.81   19.3099
 5034.78   19.3099
 5064.75   19.1837
 5094.72   19.0591
 5124.69   18.7946
 5154.66   18.7946
 5184.62   18.6756
 5214.59   18.5582
 5244.56   18.3276
 5274.53   18.3703
  5304.5   18.1463
 5334.47   17.8684
 5364.44   17.7621
 5394.41   17.4889
 5424.38   17.4889
 5454.34   17.2867
 5484.31   17.0891
 5514.28    16.992
 5544.25   17.0471
 5574.22   17.0471
 5604.19   17.2394
 5634.16   17.2394
 5664.12   17.1431
 5694.09   17.0478
 5724.06   17.0478
 5754.03   16.8605
    5784   16.7684
 5813.97   16.6772
 5843.94   16.6772
 5873.91   16.5871
 5903.88   16.4097
 5933.84   16.3224
 5963.81   16.3224
 5993.78    16.236
 6023.75   16.1506
 6053.72   16.2625
 6083.69   16.5583
 6113.66   16.8322
 6143.62   16.8322
 6173.59   16.6604
 6203.56   16.4921
 6233.53   16.4097
  6263.5   16.4097
 6293.47   16.2502
 6323.44   16.2502
 6353.41   16.1702
 6383.38   16.0124
 6413.34   16.0124
 6443.31   15.9347
 6473.28   15.8577
 6503.25   15.7815
 6533.22   15.6312
 6563.19    15.411
 6593.16    15.411
 6623.12    15.411
 6653.09    15.411
 6683.06    15.339
 6713.03   15.1792
    6743   15.1792
 6772.97   15.5132
 6802.94   15.4427
 6832.91   15.3728
 6862.88   15.3036
 6892.84   15.1669
 6922.81   15.1669
 6952.78   15.2696
 6982.75   15.2023
 7012.72   15.2023
 7042.69   15.0696
 7072.66    15.004
 7102.62   14.9391
 7132.59   14.9391
 7162.56   14.8747
 7192.53   14.8109
  7222.5   14.8109
 7252.47   14.7476
 7282.44   14.6226
 7312.41   14.5646
 7342.38    14.506
 7372.34   14.4039
 7402.31   14.3726
 7432.28   14.3726
 7462.25   14.2548
 7492.22   14.2548
 7522.19   14.3917
 7552.16   14.4475
 7582.12   14.4475
 7612.09   14.4475
 7642.06   14.3892
 7672.03   14.3892
    7702   14.2173
 7731.97   14.1524
 7761.94   14.1524
 7791.91   14.2707
 7821.88   14.6081
 7851.84   14.6952
 7881.81   14.6385
 7911.78   14.6385
 7941.75   14.6385
 7971.72   14.6385
 8001.69   14.6385
 8031.66   14.5822
 8061.62   14.5822
 8091.59   14.5822
 8121.56   14.5822
 8151.53   14.5263
  8181.5   14.5263
 8211.47   14.4709
 8241.44   14.4709
 8271.41   14.4709
 8301.38   14.4709
 8331.34   14.4159
 8361.31   14.4159
 8391.28   14.4159
 8421.25   14.3613
 8451.22   14.3071
 8481.19   14.3071
 8511.16   14.2533
 8541.12   14.2533
 8571.09   14.1999
 8601.06   14.1999
 8631.03   14.1999
    8661   14.1469
 8690.97   14.0943
 8720.94   14.0421
 8750.91   14.0421
 8780.88   13.9903
 8810.84   13.9903
 8840.81   13.8878
 8870.78   13.7868
 8900.75   13.7789
 8930.72   13.8694
 8960.69   13.8199
 8990.66   13.7707
 9020.62   13.7607
 9050.59   13.8332
 9080.56   13.7523
 9110.53   13.7523
  9140.5   13.6568
 9170.47   13.6568
 9200.44   13.6568
 9230.41   13.5416
 9260.38   13.5416
 9290.34   13.4491
 9320.31   13.3663
 9350.28   13.3663
 9380.25   13.3212
 9410.22   13.3359
 9440.19   13.3348
 9470.16   13.2905
 9500.12   13.2905
 9530.09   13.2981
 9560.06   13.2981
 9590.03   13.2543
    9620   13.2663
 9649.97   13.3718
 9679.94   13.3718
 9709.91   13.2847
 9739.88   13.2416
 9769.84   13.1987
 9799.81    13.269
 9829.78   13.3755
 9859.75   13.3755
 9889.72   13.3755
 9919.69   13.3755
 9949.66   13.3755
 9979.62   13.3755
 10009.6   13.3755
 10039.6   13.3755
 10069.5   13.3326
 10099.5     13.29
 10129.5     13.29
 10159.4   13.2477
 10189.4   13.2056
 10219.4   13.2056
 10249.3   13.1223
 10279.3   13.0811
 10309.3   13.0811
 10339.2   12.9993
 10369.2   12.9588
 10399.2   12.9588
 10429.2   12.9588
 10459.1   12.8786
 10489.1   12.8786
 10519.1   12.8388
   10549   12.8538
   10579   12.8538
   10609   12.8144
 10638.9   12.8144
 10668.9   12.7363
 10698.9   12.7363
 10728.8   12.6697
 10758.8   12.6697
 10788.8   12.6697
 10818.8   12.6314
 10848.7   12.5934
 10878.7   12.5555
 10908.7    12.518
 10938.6     12.52
 10968.6     12.52
 10998.6     12.52
 11028.5     12.52
 11058.5   12.4092
 11088.5   12.4071
 11118.4     12.47
 11148.4   12.4733
 11178.4   12.4412
 11208.3   12.4412
 11238.3   12.4412
 11268.3   12.5879
 11298.2   12.5862
 11328.2   12.6357
 11358.2   12.6357
 11388.2   12.5996
 11418.1   12.5637
 11448.1   12.4925
 11478.1   12.4572
   11508   12.4572
   11538   12.3526
   11568   12.3526
 11597.9   12.4459
 11627.9   12.5406
 11657.9   12.4942
 11687.8   12.4598
 11717.8   12.3915
 11747.8   12.3577
 11777.8   12.3577
 11807.7   12.2905
 11837.7   12.3088
 11867.7   12.3704
 11897.6   12.6696
 11927.6   12.6696
 11957.6   13.0583
 11987.5   13.0583
 12017.5   13.3027
 12047.5   13.3027
 12077.4   13.4241
 12107.4   13.4241
 12137.4   13.7609
 12167.3   13.7609
 12197.3    13.725
 12227.3    13.725
 12257.2    13.725
 12287.2   13.6892
 12317.2   13.6892
 12347.2   13.6537
 12377.1   13.5831
 12407.1   13.5498
 12437.1   13.5704
   12467   13.5356
   12497   13.5356
   12527    13.501
 12556.9    13.501
 12586.9   13.4665
 12616.9   13.4665
 12646.8   13.4322
 12676.8   13.4322
 12706.8   13.4322
 12736.8   13.3305
 12766.7   13.3042
 12796.7   13.3042
 12826.7   13.3042
 12856.6   13.2708
 12886.6   13.2708
 12916.6   13.2375
 12946.5   13.2375
 12976.5   13.2044
 13006.5   13.1061
 13036.4   13.1061
 13066.4   12.9773
 13096.4   12.9773
 13126.3   12.9773
 13156.3   12.9773
 13186.3   12.9455
 13216.2   12.9139
 13246.2    12.851
 13276.2   12.8198
 13306.2   12.8198
 13336.1   12.8198
 13366.1   12.7888
 13396.1   12.7579
   13426   12.7272
   13456   12.7272
   13486   12.6966
 13515.9   12.6358
 13545.9   12.6358
 13575.9   12.6057
 13605.8   12.6057
 13635.8   12.6057
 13665.8   12.5458
 13695.8   12.5458
 13725.7   12.5458
 13755.7   12.5161
 13785.7   12.5161
 13815.6   12.4865
 13845.6    12.457
 13875.6   12.4277
 13905.5   12.3985
 13935.5   12.3406
 13965.5   12.3118
 13995.4   12.2987
 14025.4   12.2701
 14055.4   12.2417
 14085.3   12.2417
 14115.3   12.3697
 14145.3   12.4255
 14175.2   12.5374
 14205.2   12.5374
 14235.2   12.5859
 14265.2   12.5571
 14295.1   12.5284
 14325.1   12.5284
 14355.1   12.5284
   14385   12.4999
   14415   12.4999
   14445   12.4999
 14474.9   12.4715
 14504.9   12.4151
 14534.9   12.4151
 14564.8    12.387
 14594.8   12.3314
 14624.8   12.3037
 14654.8   12.2497
 14684.7   12.2986
 14714.7   12.2713
 14744.7   12.2442
 14774.6   12.2442
 14804.6   12.2442
 14834.6   12.2172
 14864.5   12.1903
 14894.5   12.1903
 14924.5   12.1903
 14954.4   12.1368
 14984.4   12.1102
 15014.4   12.0838
 15044.3   12.0575
 15074.3   12.0575
 15104.3   12.0313
 15134.2   12.0313
 15164.2   12.0052
 15194.2   12.0052
 15224.2   11.9792
 15254.1   11.9533
 15284.1   11.9019
 15314.1   11.8763
   15344   11.8256
   15374   11.8256
   15404   11.8256
 15433.9   11.8256
 15463.9   11.8256
 15493.9   11.7753
 15523.8   11.7006
 15553.8   11.7006
 15583.8   11.7363
 15613.8   11.7363
 15643.7   11.7117
 15673.7   11.7117
 15703.7   11.6871
 15733.6   11.6731
 15763.6   11.6731
 15793.6   11.6488
 15823.5   11.6488
 15853.5   11.6245
 15883.5   11.6003
 15913.4   11.5763
 15943.4   11.5523
 15973.4   11.5284
 16003.3   11.5046
 16033.3    11.481
 16063.3    11.481
 16093.2    11.481
 16123.2   11.4574
 16153.2   11.4574
 16183.2   11.3873
 16213.1   11.3641
 16243.1   11.3438
 16273.1   11.3207
   16303   11.2978
   16333   11.2296
   16363   11.2296
 16392.9   11.2071
 16422.9   11.2565
 16452.9   11.2406
 16482.8   11.2183
 16512.8   11.2183
 16542.8   11.2183
 16572.8    11.196
 16602.7    11.196
 16632.7   11.1739
 16662.7   11.1518
 16692.6   11.1298
 16722.6   11.1079
 16752.6   11.1079
 16782.5   11.1079
 16812.5   11.0861
 16842.5   11.0643
 16872.4   11.0427
 16902.4   11.0211
 16932.4   11.0211
 16962.3   11.0211
 16992.3   10.9996
 17022.3   10.9996
 17052.2   10.9996
 17082.2   10.9996
 17112.2   10.9782
 17142.2   10.9569
 17172.1   10.9145
 17202.1   10.9145
 17232.1   10.8725
   17262   10.8515
   17292     10.81
   17322   10.7893
 17351.9   10.7893
 17381.9   10.7687
 17411.9   10.7278
 17441.8   10.7434
 17471.8   10.7434
 17501.8   10.7434
 17531.8   10.7231
 17561.7   10.6826
 17591.7   10.6826
 17621.7   10.6826
 17651.6   10.6826
 17681.6   10.6625
 17711.6   10.6225
 17741.5   10.6026
 17771.5   10.5434
 17801.5   10.5238
 17831.4   10.5238
 17861.4   10.5238
 17891.4   10.5238
 17921.3   10.4654
 17951.3   10.4654
 17981.3   10.4269
 18011.2   10.4077
 18041.2   10.3886
 18071.2   10.3886
 18101.2   10.3506
 18131.1   10.3129
 18161.1   10.2755
 18191.1   10.2569
   18221   10.2199
   18251   10.2199
   18281   10.2199
 18310.9   10.2014
 18340.9   10.2014
 18370.9   10.2014
 18400.8   10.2014
 18430.8   10.2014
 18460.8   10.2014
 18490.8   10.1831
 18520.7   10.1831
 18550.7   10.1648
 18580.7   10.1284
 18610.6   10.1104
 18640.6   10.1482
 18670.6   10.1283
 18700.5   10.1348
 18730.5   10.1348
 18760.5   10.1169
 18790.4   10.1169
 18820.4   10.0812
 18850.4   10.0634
 18880.3   10.0458
 18910.3   10.0281
 18940.3   9.99307
 18970.2   9.98385
 19000.2   9.94912
 19030.2   9.94912
 19060.2   9.93185
 19090.1   9.89748
 19120.1   9.88421
 19150.1    9.9393
   19180   9.93814
   19210   9.91959
   19240   9.91959
 19269.9   9.88579
 19299.9   9.85876
 19329.9   9.85876
 19359.8   9.85876
 19389.8   10.0564
 19419.8   10.0943
 19449.8   10.0943
 19479.7   10.0943
 19509.7   10.1888
 19539.7   10.1888
 19569.6   10.3759
 19599.6   10.3841
 19629.6   10.3841
 19659.5   10.3841
 19689.5    10.436
 19719.5   10.5269
 19749.4   10.5319
 19779.4   10.5319
 19809.4   10.6805
 19839.3   10.6707
 19869.3   10.7126
 19899.3   10.7126
 19929.2   10.9781
 19959.2   10.9781
 19989.2   11.1575
 20019.2   11.3635
 20049.1   11.6586
 20079.1   11.8042
 20109.1   12.1234
   20139   12.3063
   20169   12.3337
   20199   12.3893
 20228.9   12.4497
 20258.9   12.5278
 20288.9   12.5133
 20318.8   12.5133
 20348.8   12.4732
 20378.8   12.5125
 20408.8    12.584
 20438.7    12.584
 20468.7    12.564
 20498.7    12.544
 20528.6    12.544
 20558.6    12.544
 20588.6    12.524
 20618.5   12.4646
 20648.5   12.4449
 20678.5   12.4449
 20708.4   12.4057
 20738.4   12.3862
 20768.4   12.3667
 20798.3   12.3474
 20828.3   12.3474
 20858.3   12.3474
 20888.2    12.328
 20918.2   12.3088
 20948.2   12.2704
 20978.2   12.2704
 21008.1   12.2704
 21038.1   12.2513
 21068.1   12.2323
   21098   12.2323
   21128   12.2134
   21158   12.1756
 21187.9   12.1568
 21217.9   12.1886
 21247.9   12.1886
 21277.8   12.1698
 21307.8   12.1698
 21337.8   12.1698
 21367.8   12.1698
 21397.7   12.1511
 21427.7   12.1325
 21457.7   12.1325
 21487.6   12.1325
 21517.6   12.1139
 21547.6   12.0954
 21577.5   12.0769
 21607.5   12.0585
 21637.5   12.0585
 21667.4   12.0401
 21697.4   12.0218
 21727.4   12.0218
 21757.3   12.0029
 21787.3   12.0029
 21817.3   12.0029
 21847.2   11.9847
 21877.2   11.9847
 21907.2   11.9486
 21937.2   11.9306
 21967.1   11.9414
 21997.1   11.9414
 22027.1   11.9396
   22057   11.9471
   22087   11.9471
   22117    12.003
 22146.9   12.1138
 22176.9   12.3525
 22206.9   12.3765
 22236.8   12.4416
 22266.8   12.4772
 22296.8   12.4772
 22326.8   12.5711
 22356.7   12.6211
 22386.7   12.5842
 22416.7   12.5474
 22446.6   12.5474
 22476.6   12.5291
 22506.6   12.5109
 22536.5   12.5109
 22566.5   12.4746
 22596.5   12.4746
 22626.4   12.4746
 22656.4   12.4746
 22686.4   12.4565
 22716.3   12.4565
 22746.3   12.4565
 22776.3   12.4385
 22806.2   12.4385
 22836.2   12.4205
 22866.2   12.4205
 22896.2   12.4026
 22926.1   12.4026
 22956.1   12.3669
 22986.1   12.3491
   23016   12.3314
   23046   12.3314
   23076   12.3137
 23105.9   12.2961
 23135.9   12.2961
 23165.9   12.2961
 23195.8   12.2786
 23225.8    12.261
 23255.8    12.261
 23285.8   12.2262
 23315.7   12.2262
 23345.7   12.2088
 23375.7   12.1915
 23405.6    12.157
 23435.6   12.1398
 23465.6   12.1398
 23495.5   12.1491
 23525.5   12.1626
 23555.5   12.1935
 23585.4   12.2138
 23615.4   12.2374
 23645.4   12.2374
 23675.3   12.2374
 23705.3   12.2034
 23735.3   12.1865
 23765.2   12.1865
 23795.2   12.1696
 23825.2   12.1528
 23855.2   12.1528
 23885.1    12.136
 23915.1   12.1193
 23945.1   12.1193
   23975   12.1026
   24005   12.0693
   24035   12.0693
 24064.9   12.0528
 24094.9   12.0528
 24124.9   12.0362
 24154.8   12.0362
 24184.8   12.0362
 24214.8   12.0034
 24244.8    11.987
 24274.7   11.9707
 24304.7   11.9544
 24334.7   11.9544
 24364.6   11.9381
 24394.6   11.9219
 24424.6   11.9158
 24454.5   11.9158
 24484.5   11.9158
 24514.5   11.8996
 24544.4   11.8996
 24574.4   11.8996
 24604.4   11.8675
 24634.3   11.8515
 24664.3   11.8356
 24694.3   11.8356
 24724.2   11.8038
 24754.2    11.788
 24784.2    11.786
 24814.2    11.786
 24844.1   11.7545
 24874.1   11.7545
 24904.1   11.7232
   24934   11.7314
   24964   11.7609
   24994   11.7931
 25023.9   11.7931
 25053.9   11.7931
 25083.9   11.7931
 25113.8   11.7775
 25143.8   11.7775
 25173.8    11.762
 25203.8    11.762
 25233.7   11.7464
 25263.7    11.731
 25293.7   11.7155
 25323.6   11.7001
 25353.6   11.6848
 25383.6   11.6848
 25413.5   11.6848
 25443.5   11.6695
 25473.5   11.6695
 25503.4   11.6542
 25533.4    11.639
 25563.4   11.6238
 25593.3   11.6238
 25623.3   11.6086
 25653.3   11.6086
 25683.2   11.5935
 25713.2   11.5935
 25743.2   11.5784
 25773.2   11.5484
 25803.1   11.5484
 25833.1   11.5334
 25863.1    11.534
   25893   11.5191
   25923   11.5376
   25953   11.5386
 25982.9   11.5786
 26012.9   11.5786
 26042.9   11.5786
 26072.8   11.5637
 26102.8   11.5637
 26132.8   11.5341
 26162.8   11.5341
 26192.7   11.5175
 26222.7   11.5028
 26252.7   11.4802
 26282.6   11.4802
 26312.6   11.5282
 26342.6   11.5135
 26372.5   11.5382
 26402.5   11.5484
 26432.5   11.6029
 26462.4   11.6029
 26492.4   11.6748
 26522.4   11.7191
 26552.3   11.7191
 26582.3    11.712
 26612.3   11.7061
 26642.2   11.7233
 26672.2   11.7233
 26702.2    11.694
 26732.2   11.7277
 26762.1   11.7277
 26792.1   11.7532
 26822.1   11.7532
   26852   11.7505
   26882   11.7214
   26912   11.7069
 26941.9    11.678
 26971.9   11.6753
 27001.9   11.6609
 27031.8   11.6609
 27061.8   11.6465
 27091.8   11.7079
 27121.8   11.6793
 27151.7    11.665
 27181.7    11.665
 27211.7    11.665
 27241.6    11.772
 27271.6    11.772
 27301.6    11.902
 27331.5   12.2015
 27361.5   12.4558
 27391.5   12.4558
 27421.4   12.6125
 27451.4   12.7877
 27481.4   12.9719
 27511.3    13.192
 27541.3   13.6467
 27571.3   14.1043
 27601.2    14.341
 27631.2   14.8411
 27661.2   15.0575
 27691.2   15.5245
 27721.1   15.8712
 27751.1   15.9867
 27781.1   16.1782
   27811   16.3612
   27841   16.4572
   27871   16.4953
 27900.9   16.6263
 27930.9   16.6852
 27960.9   16.8193
 27990.8   16.8539
 28020.8   16.8459
 28050.8   16.8459
 28080.8   16.8262
 28110.7   16.8067
 28140.7   16.7639
 28170.7   16.7639
 28200.6   16.7251
 28230.6   16.7057
 28260.6   16.6672
 28290.5    16.648
 28320.5   16.6292
 28350.5   16.6292
 28380.4    16.572
 28410.4    16.572
 28440.4   16.6101
 28470.3   16.6101
 28500.3   16.5911
 28530.3   16.5721
 28560.2   16.5721
 28590.2   16.5532
 28620.2   16.5532
 28650.2   16.5532
 28680.1   16.5532
 28710.1   16.5343
 28740.1   16.5155
   28770   16.5155
